"Identifier","Context","Source string","Translation"
"GLPS004TO","System","Save?","Save?"
"GLPS005TO","System","Error saving.","Error saving."
"GLPS006TO","System","Overwrite?","Overwrite?"
"GLPS007TO","System","Error overwriting.","Error overwriting."
"GLPS008TO","System","Delete?","Delete?"
"GLPS009TO","System","Error deleting.","Error deleting."
"GLPS010TO","System","Memory Card (PS2) in MEMORY CARD slot 1 is unformatted. If you do not format it then you will not be able to save game data. Format?","Memory Card (PS2) in MEMORY CARD slot 1 is unformatted. If you do not format it then you will not be able to save game data. Format?"
"GLPS011TO","System","Error formatting.","Error formatting."
"GLPS012TO","System","Insufficient space on Memory Card (PS2) inserted in MEMORY CARD slot 1. Psychonauts requires 270KB of free space. Retry?","Insufficient space on Memory Card (PS2) inserted in MEMORY CARD slot 1. Psychonauts requires 270KB of free space. Retry?"
"GLPS013TO","System","Memory Card (PS2) in MEMORY CARD slot 1 was removed. Autosave has been disabled. Use the save game option to manually save your game and enable autosave.","Memory Card (PS2) in MEMORY CARD slot 1 was removed. Autosave has been disabled. Use the save game option to manually save your game and enable autosave."
"GLPS014TO","System","No Memory Card (PS2) inserted in MEMORY CARD slot 1. Psychonauts requires 270KB of free space. Retry?","No Memory Card (PS2) inserted in MEMORY CARD slot 1. Psychonauts requires 270KB of free space. Retry?"
"GLPS015TO","System","Mono","Mono"
"GLPS016TO","System","Stereo","Stereo"
"GLPS017TO","System","Dolby Pro Logic (SM) II","Dolby Pro Logic (SM) II"
"GLPS018TO","System","Sound Mode","Sound Mode"
"GLPC021TO","System","Type your nickname. Only letters and numbers allowed.","Type your nickname. Only letters and numbers allowed."
"GLPC022TO","System","Press Enter when done.","Press Enter when done."
"GLPC023TO","System","Press Escape to cancel.","Press Escape to cancel."
"GLZZ006TO","System","World's Smallest Pony","World's Smallest Pony"
"GLZZ007TO","System","Careful","Careful"
"GLZD588TO","System","Symbols","Symbols"
"GLZD589TO","System","A-B-C","A-B-C"
"GLZD591TO","System","Psychonauts Comic #1","Psychonauts Comic #1"
"GLZD590TO","System","Localization Testers","Localization Testers"
"GLZD592TO","System","Cherry Wood Pipe","Cherry Wood Pipe"
"GLZD593TO","System","Miner's Skull","Miner's Skull"
"GLZD594TO","System","Pirate Scope","Pirate Scope"
"GLZD595TO","System","Fertility Idol","Fertility Idol"
"GLZD596TO","System","Dinosaur Bone","Dinosaur Bone"
"GLZB065TO","System","Maximum Projection Depth Increased!","Maximum Projection Depth Increased!"
"GLZD597TO","System","QA Project Lead","QA Project Lead"
"GLZD598TO","System","QA Manager","QA Manager"
"GLZD599TO","System","Office Manager/Production Assistant","Office Manager/Production Assistant"
"GLZD600TO","System","Megaphone","Megaphone"
