"Identifier","Context","Source string","Translation"
"CAMV007CO","Coach","Don't even think it! That Brain Tumbler contraption of his will turn your mind to mush! I need that brain!","Навіть не думай! Той його мозковий тумблер перемеле твої мізки в кашу! А вони мені ще потрібні!"
"CAMV008CO","Coach","I mean, YOU need that brain.","Тобто, ТОБІ вони ще потрібні."
"CAMV009CO","Coach","Now, dismissed soldier. I've got some serious thinking to do. Lots of important planning!","А тепер, вільний, солдате. Мені треба ще багато про які серйозні речі подумати. І спланувати!"
"CAMW010RA","Raz","What kind of planning?","А що ви плануєте?"
"CAMW011CO","Coach","Huh? What?","Га? У сенсі?"
"CAMW012RA","Raz","What kind of planning are you doing there? In your sleep?","Що ви тут плануєте? Тим паче уві сні."
"CAMW013CO","Coach","Hey, never assume a soldier is sleeping just because his eyes are closed.","Гей, ніколи не припускай, що солдат спить лише тому, що його очі заплющені."
"CAMW014CO","Coach","Trust me. That tip could save your life someday.","Повір. Ця порада одного дня врятує твоє життя."
"CAMW015RA","Raz","But--","Але..."
"CAMW016CO","Coach","DISMISSED!","ВІЛЬНИЙ!"
"CAMX017RA","Raz","Hey, Coach, will you teach me Telekinesis?","Гей, тренере, навчите мене телекінезу?"
"CAMX018RA","Raz","Hey, Coach, what rank do I have to earn before I learn Clairvoyance?","Гей, тренере, а на якому рангу я навчуся яснобачення?"
"CAMX019RA","Raz","Hey, Coach, what's that radio do?","Гей, тренере, а для чого це радіо?"
"CAMX020RA","Raz","Hey, Coach, how do I burn stuff?","Гей, тренере, а як мені спалювати поглядом?"
"CAMX021RA","Raz","Hey, Coach, hypothetical question: do you guys teach head explosion?","Гей, тренере, гіпотетичне питання: ви вчите підривати голови?"
"CAMX022RA","Raz","Hey, Coach, what did you do before you were a head coach?","Гей, тренере, а чим ви займалися до того, як стали тренером?"
"CAMX023RA","Raz","Hey, Coach, what's Milla Vodello really like?",""
"CAMX024RA","Raz","Hey, Coach, in a life or death battle between Sasha Nein, and a great white shark, where the shark could see the future, and Sasha was blindfolded, who do you think--",""
"CAMX025CO","Coach","I told you, Private! I've got a lot of scheming to do here. You're dismissed!",""
"CAMY026RA","Raz","Hey, coach! I need to learn Levitation quick!",""
"CAMY027CO","Coach","Do I look like a floater to you?",""
"CAMY028CO","Coach","Vodello gives the Levitation drills out on the docks.",""
"CAMY029CO","Coach","Now, DISMISSED!",""
"CAMZ030RA","Raz","Coach! You'll never believe the stuff I've been doing!",""
"CAMZ031CO","Coach","Ahhh!",""
"CAMZ032CO","Coach","Listen, Private!",""
"CAMZ033CO","Coach","I am at a VERY CRITICAL point in my lesson plan.",""
"CAMZ034CO","Coach","I've almost got it all put together. I can't be taken off-mission right now, UNDERSTAND?",""
"CAMZ035RA","Raz","Yes, Sir.",""
"CAMZ036CO","Coach","I promise that I'll come for you when I'm ready to really unlock your brain's full potential!",""
"CAMZ037CO","Coach","Now, for the last time, you are DISMISSED, Private!",""
"CANA038CO","Coach","(...mumble…)","(бурмоче…)"
"CANA043CO","Coach","Charge!","До бою!"
"CANA044CO","Coach","...C rations...",""
"CANA045CO","Coach","…Short? Who you calling short?...","Низький..? Сам ти низький..."
"CANA046CO","Coach","…Aw... little bunnies…","Як мило... кролята..."
"CANA047CO","Coach","…Not with my troop!","Не пошлю своїх хлопців!"
"CANA048CO","Coach","…Get up soldier! Walk it off!",""
"CANA049CO","Coach","…Got to find... the eggs…",""
"CANA050CO","Coach","…Careful with the eggs…",""
"CANA051CO","Coach","…Go Easter bunny…",""
"CANA052CO","Coach","…Be careful on the way home…",""
"CANA053CO","Coach","…Don't drop the eggs, under the water…",""
"CANA054CO","Coach","…Give the eggs to you know who…",""
"CANA055CO","Coach","…Can't decorate a cracked egg!",""
"CANA056CO","Coach","…Good bunny…","Хороший кролик…"
"CANA057CO","Coach","…When we…",""
"CANA058CO","Coach","…Put those eggs in their holders…",""
"CANA059CO","Coach","…Then they'll see. They'll all see…",""
"CANA060CO","Coach","…See how pretty my eggs are.",""
"CANA061CO","Coach","…Little baby bunny. Run little bunny! Run!",""
"CANA062CO","Coach","...Papa! No!","Тату! Ні!"
"CANA063CO","Coach","...Noooooo…",""
"CANA064CO","Coach","…Ohhhh Papa…",""
"CANA065CO","Coach","…Ohhh, Mr. Bunny!",""
"CANA066CO","Coach","…When my eggs break…",""
"CANA067CO","Coach","…They'll spread all over the world…",""
"CANA068CO","Coach","…Sunny side up…",""
"CANA069CO","Coach","…Haha…",""
"CANA070CO","Coach","…Heh-heh…",""
"CANA071CO","Coach","…hmmm…",""
"CAPL001RA","Raz","Hey, Elka!","Гей, Елко!"
"CAPN004EL","Elka","Why don't you and your little goggles go poke around in someone else's private business?","Може ти не пхатимеш свої чотири ока в особисті справи інших людей?"
"CAPP001RA","Raz","Hey, you guys sound great!",""
"CAPP002JT","J.T.","Ha-huh, much obliged, pardner.",""
"CAQQ010NI","Nils","Oh, YEAH.","О-о, ТАК."
"CAQQ011NI","Nils","This is going to be sweet.","Сьогодні відірвуся на повну."
"CAQQ012NI","Nils","Man, I can see EVERYTHING.","Я прям бачу ВСЕ."
"CAQR013RA","Raz","You know, a nutcracker might be faster.","Знаєш, з горіхоколом ти впорався б швидше."
"CAQR014NI","Nils","Tonight, when this baby is full of fine ladies, I'm going to see EVERYTHING.","Сьогодні тут буде повним повно гарних дівчаток, і я зможу ВСЕ роздивитися."
"CAQR015RA","Raz","How are you going to fill that nut with ladies?","І як вони всі помістяться у той горішок?"
"CAQR016NI","Nils","No, dude. The girls' cabin. I've got a man on the inside.","Та ні. Я про дівочу хатинку. Всередині є наші люди."
"CAQR017RA","Raz","I get it! You're using Clairvoyance! You grabbed one of the squirrel's nuts and now you're using Clairvoyance on it to form a mental link and see what the squirrel sees!","Я зрозумів! Ти використовуєш яснобачення! Взявши жолудь, ти вступив з білкою в контакт, і тепер зможеш по психічному зв'язку бачити те, що бачить білка!"
"CAQR018NI","Nils","Um, could you say ""acorns"" instead of ""nuts"" if you repeat that to anybody else?","Е-е, якщо комусь це повторюватимеш, уточнюй, що я вступив у МЕНТАЛЬНИЙ контакт."
"CAQR019RA","Raz","Teach me how to do that!","Навчи мене теж!"
"CAQR020NI","Nils","Hey, I paid a LITTLE bit of attention in class, but not THAT much.","Гей, я хоч і слухав трохи на уроці, але не НАСТІЛЬКИ ж."
"CAQR021NI","Nils","What you need is an expert in Clairvoyance, where I am merely an expert in the ladies.","Тобі потрібен експерт з ясновидіння. А я лише експерт з дівчат."
"CAQS022RA","Raz","Come on! Teach me Clairvoyance.","Ну ж бо! Навчи мене ясновидіння."
"CAQS023NI","Nils","Go find an expert! I have no idea how I'm doing this.","Знайди експерта! Я сам дупля не даю, як у мене виходить."
"CAQS024NI","Nils","Now beat it. You're breaking my focus.","Іди вже. А то відволікаєш."
"CAAE016EL","Elka","Do you want to hear something that James--you know, my new boyfriend James--something funny he said?",""
"CAAE017NI","Nils","No.",""
"CAAE018EL","Elka","He said--",""
"CAAE019NI","Nils","I said, ""no.""",""
"CAAE020EL","Elka","Oh. Anyway, we were talking to Lili and she's all het up about a monster she thinks she saw in the woods.",""
"CAAE021NI","Nils","Het up?",""
"CAAE022EL","Elka","It's Wild West for ""excited.""",""
"CAAE023EL","Elka","James and I spend so much time together, I guess I'm starting to sound like him.",""
"CAAE024NI","Nils","Funny, I talked to Lili last night and she didn't mention anything about a monster.",""
"CAAE025EL","Elka","Nothing?",""
"CAAE026NI","Nils","Well, she mostly said ""mmm mmm mmm"" because we were letting our mouths do the talking, if you know what I mean.",""
"CAAE027EL","Elka","I sure don't. What do you mean?",""
"CAAE028NI","Nils","I mean we were making out because we're involved. Romantically.",""
"CAAE029EL","Elka","WHAT? YOU--Wait--She doesn't like you that way.",""
"CAAE030EL","Elka","In fact, that's just one of the many ways she doesn't like you.",""
"CAAE031EL","Elka","In fact, she doesn't like you, period.",""
"CAAE032EL","Elka","You're lying about this whole thing, aren't you?",""
"CAAE033NI","Nils","No way. Lili's my new girlfriend.",""
"CAAE034NI","Nils","Don't ask her though, because it's a secret.  Because... well, the ""because"" is a secret too.",""
"CAAE035EL","Elka","Oh Nils. I know it hurts, but I have a new boy in my life.",""
"CAAE036EL","Elka","A new cowboy. And he's not just a new cowboy, he's a cowman.",""
"CAAE037NI","Nils","I think you have me confused with you.",""
"CAAE038NI","Nils","I'm so moved on I wrapped around and now I'm back.",""
"CAAE039EL","Elka","Whatever you say.",""
"CAAE040NI","Nils","There's plenty of women where you came from. And other places.",""
"CAAE041EL","Elka","Good.",""
